step,charts/episodic_return_mean,charts/episodic_return_mean_eval,track,method,experiment
950272,6.880000114440918,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
966656,5.641025543212891,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
983040,6.679245471954346,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
999424,6.7588934898376465,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1015808,7.220077037811279,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1032192,7.199999809265137,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1048576,6.973180294036865,6.498054504394531,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1064960,6.468254089355469,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1081344,6.680850982666016,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1097728,7.5,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1114112,7.309237003326416,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1130496,6.542750835418701,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1146880,6.900369167327881,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1163264,7.5,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1179648,7.054263591766357,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1196032,6.9140625,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1212416,7.239999771118164,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1228800,7.213740348815918,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1245184,6.8200836181640625,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1261568,7.3643412590026855,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1277952,7.265305995941162,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1294336,6.72862434387207,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1310720,6.75,7.0038909912109375,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1327104,7.491408824920654,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1343488,6.964285850524902,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1359872,7.483221530914307,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1376256,7.580070972442627,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1392640,7.230769157409668,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1409024,7.16417932510376,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1425408,7.096774101257324,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1441792,7.541666507720947,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1458176,7.416666507720947,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1474560,7.533632278442383,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1490944,7.193877696990967,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1507328,7.184874057769775,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1523712,7.460317611694336,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1540096,7.198276042938232,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1556480,7.4782609939575195,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1572864,7.136752128601074,6.6796875,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1589248,7.488151550292969,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1605632,7.850877285003662,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1622016,7.310924530029297,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1638400,7.594936847686768,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1654784,7.213930130004883,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1671168,7.7040815353393555,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1687552,7.282608509063721,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1703936,7.5,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1720320,7.254901885986328,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1736704,7.804878234863281,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1753088,7.15596342086792,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1769472,7.666666507720947,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1785856,7.581967353820801,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1802240,7.654867172241211,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1818624,7.324561595916748,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1835008,7.974137783050537,7.065637111663818,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1851392,7.701612949371338,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1867776,7.872340202331543,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1884160,7.2480621337890625,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1900544,7.603305816650391,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1916928,7.740585803985596,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1933312,7.521008491516113,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1949696,7.916666507720947,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1966080,7.8070173263549805,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1982464,8.019323348999023,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
1998848,7.453703880310059,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2015232,7.929515361785889,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2031616,7.754237174987793,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2048000,7.5109171867370605,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
